text,created_at,polarity,sentiment
"What did we learn from #TheFinalEpisode ?!?

Dragons are very smart creatures #Dracarys

The show truly doesn't des… https://t.co/T9rgGiXnF8",2019-05-20 12:47:58,0.2785714285714286,negative
"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King…",2019-05-20 12:47:58,-0.012727272727272731,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:47:58,0.22499999999999998,negative
RT @Scavenger_Jess: Sansa Stark: Queen of the North!❄️🐺 #GameOfThrones https://t.co/5S9TRgrmOi,2019-05-20 12:47:57,-0.2,negative
"RT @SSGPrinceVegeta: This meme is so true it hurts my soul poor jon..... 

#GameOfThronesFinale #GameOfThrones #GOTFinale https://t.co/E9I4…",2019-05-20 12:47:58,-0.025000000000000022,negative
"RT @norrasthlm: #gameofthrones #gameofthronesfinale

the only thing that mattered from season 8 https://t.co/SyUDL1TgwI",2019-05-20 12:47:59,0.0,negative
"The moral of this story: Only trust your animals. 

#GOTSeasonFinale #GameofThrones #GOT #ThronesYall #DemThrones https://t.co/nAKnUQHLDN",2019-05-20 12:47:58,0.0,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:47:57,-0.5,negative
"RT @HitmanNick047: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones https://t.co/fkuPuO6F3L",2019-05-20 12:47:59,-0.1,negative
RT @BlondedJacob: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn…,2019-05-20 12:47:56,0.10714285714285714,negative
Oh that’s right #GameOfThronesFinale,2019-05-20 12:47:57,0.2857142857142857,negative
RT @BushraHusseinn: Ahhhh the ugly truth💔 yet this series will be really missed💔 https://t.co/sThOLjmwfx,2019-05-20 12:47:59,-0.24999999999999997,negative
RT @kyle_pitt_: When you invent democracy and get laughed at :/ #got #GameOfThrones https://t.co/YLdoiiZtZs,2019-05-20 12:47:59,0.22499999999999998,negative
"RT @thebeccascott: Things I will die wondering about:
- The Three Eyed Raven
- Azor Ahai
- The Faceless Men
- The Lord of Light
- Children…",2019-05-20 12:47:59,0.4,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:47:59,0.16,negative
RT @oshawildling: the only good thing to come out of got finale: Jon snow pets ghost #GameOfThrones https://t.co/UJeTgIXyIW,2019-05-20 12:47:59,0.35,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:47:57,0.0,negative
RT @meakoopa: I’m glad we saved the absolute best shot for last. #GameOfThrones  https://t.co/mliL5Sj9j4,2019-05-20 12:48:00,0.425,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:48:00,0.16,negative
RT @heyannalaura: Cersei and Jaime  could have survived if they’d just moved a little to the right. #DemThrones #gameofthrones https://t.co…,2019-05-20 12:48:00,0.04910714285714285,negative
"RT @danyskylo: the only character to ever exist.  no one will ever be as iconic. 
#gameofthrones 
 https://t.co/icTSWw8T4E",2019-05-20 12:48:00,0.25,negative
"RT @thronesfacts: George R.R. Martin says the book ending won’t be that much different than the #GameofThrones TV show ending, but there ma…",2019-05-20 12:48:00,0.0,negative
RT @VinceReyOnato: For no effing reason.. #GameofThrones https://t.co/NXIUvyHQKT,2019-05-20 12:48:00,0.25,negative
RT @TimothyDeLaG: This shit right here was beautiful! https://t.co/SYXdg5IE1L,2019-05-20 12:48:00,0.3619047619047619,negative
"RT @starkrings: because #GameOfThrones is ending, here is the single greatest scene from the series https://t.co/l2dF2papcW",2019-05-20 12:48:00,0.4642857142857143,negative
"RT @Complex: One of the greatest shots in TV history.

#GameOfThrones 
https://t.co/0QvzCanNZV",2019-05-20 12:48:00,0.35,negative
"RT @say_shannon: People yelling ‘read the books’ at criticism of the show:

Golden rule of a good adaptation is that it must stand alone. I…",2019-05-20 12:48:00,0.5,neutral
"RT @k_bushy1: to the greatest show to ever exist, thank you for giving us something special #GameofThrones https://t.co/01OaNmQQP3",2019-05-20 12:48:00,0.6785714285714286,positive
"RT @ssaksham194: Absolutely no one:

Sansa: Bran's dick doesn't work

#GameOfThrones https://t.co/5xPDJyswqI",2019-05-20 12:48:00,-0.1,negative
RT @JOE_co_uk: It’s finally here - #GameofThrones x Vanilla Ice in all its magnificent glory ❄️🔥 https://t.co/FlkIJhjamh,2019-05-20 12:48:00,0.5,neutral
RT @brunchandbutts: Robin Arryn got that “my crazy ass mama died and I could finally get vaccinated” glow up #GameofThrones #DemThrones htt…,2019-05-20 12:48:01,-0.3,negative
RT @photace: Man... People are angry #GameOfThrones https://t.co/73frMpQzj7,2019-05-20 12:48:01,-0.5,negative
"Best Boi of House Bark got his happy ending. 

#GameOfThrones #TheFinalEpisode",2019-05-20 12:48:01,0.9,positive
RT @stellarcarol: the details of her crown and her costume are stunning. she truly won. #GameOfThrones https://t.co/RlWlctIQC0,2019-05-20 12:48:01,0.5,neutral
the fact that dany didn’t even sat on the throne &amp; was betrayed by her lover is so fucked up #gameofthrones,2019-05-20 12:48:01,-0.6,negative
"So true 👍❤️😂
#Shadowhunters #ShadowhuntersChat #SaveShadowhunters",2019-05-20 12:48:01,0.35,negative
"Oh shit, Jon is going to take the black. #GameOfThrones S8E6",2019-05-20 12:48:01,-0.18333333333333335,negative
"RT @IronThroneMemes: Bran Stark on his way to Kingslanding knowing he would become King 

#GameofThronesFinale #GameofThrones #GOT #GOTFina…",2019-05-20 12:48:02,-0.2,negative
"RT @GBauzile: This episode was written and directed by Catelyn Stark. Sansa is queen, Arya is doing her thing, Bran is king and Jon the bas…",2019-05-20 12:48:02,-0.2,negative
RT @BlondedJacob: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn…,2019-05-20 12:48:02,0.10714285714285714,negative
RT @meakoopa: Sam is v smart he invented democracy AND polyethylene terephthalate. #GameOfThrones https://t.co/sKvCHCAwKW,2019-05-20 12:48:02,0.21428571428571427,negative
"RT @suyashwayal: Arya Stark : Queen of the New World

Jon Snow : King of Free Folks

Sansa Stark: Queen in the North

Brandon Stark : King…",2019-05-20 12:48:02,-0.012727272727272731,negative
"RT @wavytheavy: Okay, but this hit a little too hard
#GameOfThrones https://t.co/Kgcq3m84PT",2019-05-20 12:48:02,0.006944444444444438,negative
FUCK,2019-05-20 12:48:02,-0.4,negative
RT @AlchemystThe: Bran Stark on his way to Kingslanding knowing he would become King #GameOfThronesFinale #GameOfThrones https://t.co/NCd2r…,2019-05-20 12:48:02,-0.2,negative
"RT @laurenmarie87: Don’t you sit there all cocky Robin Arryn, like we don’t all remember your eating habits. #GameofThrones  #TheFinalEpiso…",2019-05-20 12:48:02,-0.2,negative
RT @RollingStone: Emilia Clarke hopes Beyonce doesn't judge her for Daenerys’ bad behavior on #GameofThrones https://t.co/y966bAUZIm https:…,2019-05-20 12:48:02,-0.6999999999999998,negative
"RT @WorldOfPW: Which was more disappointing?

RT - Brock Lesnar winning the MITB briefcase 

Like - Game of Thrones series Finale

#MITB #G…",2019-05-20 12:48:02,0.0,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:48:02,0.10714285714285714,negative
"RT @duduttttttt: reason why i love arya:

#GameOfThrones https://t.co/ah5kvSuJ3b",2019-05-20 12:48:03,0.5,neutral
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:48:03,0.16,negative
RT @xcholeric: I’m not crying YOU ARE #GameOfThrones https://t.co/kZuTsAfSjj,2019-05-20 12:48:03,0.1,negative
Only ever got as far as season one #GameOfThrones so don’t get the hype at all on last ever episode.  Jon Snow will… https://t.co/TDcGpQ5qSj,2019-05-20 12:48:02,0.03333333333333333,negative
Winter was coming for 7 years then it just turned out to be a light dusting. Damn shame.,2019-05-20 12:48:03,0.4,negative
"RT @Complex: One of the greatest shots in TV history.

#GameOfThrones 
https://t.co/0QvzCanNZV",2019-05-20 12:48:03,0.35,negative
"RT @Complex: One of the greatest shots in TV history.

#GameOfThrones 
https://t.co/0QvzCanNZV",2019-05-20 12:48:03,0.35,negative
Is Tyrion basically suggesting the Electoral College? Because fuck that. #GameOfThrones,2019-05-20 12:48:03,-0.4,negative
"RT @WildAssFire: These characters were so strong, that even the writers didn’t know how to kill them. 
#GameOfThrones #TheFinalEpisode http…",2019-05-20 12:48:03,0.4333333333333333,negative
"RT @maediocre: I don’t give a fuck, I loved it. #GameofThrones",2019-05-20 12:48:03,0.14999999999999997,negative
I loved the ending of this great tv series. Lanisters always pay their debts. #GameOfThrones,2019-05-20 12:48:03,0.75,positive
"RT @sherlockify: The only glow up that matters.

#GameOfThrones https://t.co/bdHXhT7Ujr",2019-05-20 12:48:03,0.0,negative
RT @Gabriellicious: Still can't believe it's over. Ned Stark raised some fine children. #GameOfThronesFinale #TheFinalEpisode #gameofthrone…,2019-05-20 12:48:03,0.10833333333333334,negative
It will. 50 gone make sure of that,2019-05-20 12:48:03,0.5,neutral
"@kiamouthai Stop picking on Bran.  Knowing everything is hard work.  Believe me, I should know.   Oh, and by the wa… https://t.co/8vFrLbI9aU",2019-05-20 12:48:03,-0.2916666666666667,negative
RT @itsNaCool: really disappointed they didn't go all out &amp; throw in a laugh track during this painful counsel scene.  #GameOfThrones https…,2019-05-20 12:48:04,-0.3833333333333333,negative
RT @_Chris1Chris_: The greatest glo up. From squire to knight. With the voice of an angel and the sex game of a god. Cheers to Ser Podrick…,2019-05-20 12:48:04,0.3,negative
RT @BobLagueuxCSN: This guy puts #GameOfThrones  into perspective pretty good. #GameOfThonesFinale https://t.co/K4y8eA3muJ,2019-05-20 12:48:04,0.475,negative
"RT @pattomasulo: My @MOTPTV Security Director Friday and I with some final thoughts about our favorite show, and (mostly false) predictions…",2019-05-20 12:48:04,0.033333333333333305,negative
"RT @HistoftheBatman: Such a queen, this shot was outstanding. #GameOfThrones https://t.co/gvEafOkkVE",2019-05-20 12:48:04,0.25,negative
Drogon's scene was spectacular. Knowing something was wrong Nudging her Her death Then recognizing the symbol of so… https://t.co/WZyUxtUQzV,2019-05-20 12:48:04,0.04999999999999999,negative
"Snoozed anybody who has mentioned #GameOfThrones on #Facebook and surprisingly it's a pretty decent place to be.

H… https://t.co/9ukSw4IpZK",2019-05-20 12:48:04,0.20833333333333331,negative
"RT @madridy_88: So the writers gave all this character development to Jon snow ONLY for him to be a bastard again??

#GameOfThrones #TheFin…",2019-05-20 12:48:01,0.0,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:48:04,0.3,negative
RT @chmiel_zuzanna: THIS IS GREAT CHARACTER DEVELOPMENT #GameOfThrones https://t.co/qcBSYOF7gy,2019-05-20 12:48:04,0.8,positive
RT @BobLagueuxCSN: This guy puts #GameOfThrones  into perspective pretty good. #GameOfThonesFinale https://t.co/K4y8eA3muJ,2019-05-20 12:48:05,0.475,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:48:05,0.22499999999999998,negative
RT @Tayfun_Dolkan: The best scene in the final season #GameOfThrones https://t.co/GfY0XbajsP,2019-05-20 12:48:05,0.5,neutral
RT @Syed_idk: Edmure Tully: “I think I could be a good king.”                                                 Everyone Else:…,2019-05-20 12:48:05,0.7,positive
"Still not happy with some of the character arcs and the treatment of women this season, but I can live with this en… https://t.co/HPH6AfNJkW",2019-05-20 12:48:05,-0.13181818181818183,negative
"RT @scottish_fulms: The true Iron Throne that demonstrates absolute power and authority.

#GameOfThrones https://t.co/AIyf6gsT07",2019-05-20 12:48:05,0.275,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:48:05,0.22499999999999998,negative
"I don't care what anyone says

Thank you #GameOfThrones for the past 8 years, loved the finale. Bittersweet. Some p… https://t.co/QJBhzBG1gP",2019-05-20 12:48:05,0.22499999999999998,negative
"RT @SkyWilliams: the director of photography for #GameOfThrones is about to get so much fucking work

this camera work is insane lmao. so b…",2019-05-20 12:48:05,-0.3333333333333333,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:48:05,0.10714285714285714,negative
"RT @NatPurser: Tyrion looking over the well qualified, powerful women seeking leadership and declaring a mediocre, inexperienced man as kin…",2019-05-20 12:48:05,-0.10000000000000002,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:48:05,0.10714285714285714,negative
"RT @bymuktar: #GameofThrones #TheFinalEpisode
Everyone: Dany better die for that shit she pull in Kings Landing.

Dany: *dies*

Everyone: h…",2019-05-20 12:48:06,0.15,negative
RT @ahmarunofficial: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:48:05,0.10714285714285714,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:48:06,-0.4,negative
RT @StevenWithAV13: You’re telling me in the two fucking years y’all took to make this fucking season no one caught the coffee cup OR THE F…,2019-05-20 12:48:06,-0.6,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:48:06,-0.16874999999999998,negative
RT @emiliacIarked: drogon said FUCK the iron throne. if daenerys can’t have it then NO ONE CAN #gameofthrones https://t.co/ih7ZoSL3N3,2019-05-20 12:48:06,-0.4,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:48:06,-0.16874999999999998,negative
"RT @murphdogg29: Tyrion played the smart game.
Daenerys played her own game. 
Jon Snow hated the game. 
Sansa played the long game. 
Arya t…",2019-05-20 12:48:07,-0.21696428571428572,negative
Pretty much everyone else on the gd show. (cc: @tracy_rs),2019-05-20 12:48:07,0.225,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:48:07,-0.5,negative
RT @Tayfun_Dolkan: The best scene in the final season #GameOfThrones https://t.co/GfY0XbajsP,2019-05-20 12:48:07,0.5,neutral
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:48:07,0.3,negative
"RT @finearrogance: Drogon trying to wake up Daenerys is one of the most heartbreaking moments Game of Thrones has offered :(( 

#GameOfThro…",2019-05-20 12:48:07,-0.21666666666666667,negative
"RT @danyskylo: the only character to ever exist.  no one will ever be as iconic. 
#gameofthrones 
 https://t.co/icTSWw8T4E",2019-05-20 12:48:07,0.25,negative
"RT @airandspace: Are you House Lannister, Stark, or Targaryen? #GameofThrones #GOT

📷: Insignias of the 119th Observation Squadron, Army Ai…",2019-05-20 12:48:07,-0.2,negative
"RT @PedroPascal1: Shut up, it was perfect. #GameofThrones",2019-05-20 12:48:08,1.0,positive
"RT @GC_Cubed: Us: So what was the point of Jon being a Targaryan and true heir?

D&amp;D:

#GameOfThrones
https://t.co/2AhQzepitf",2019-05-20 12:48:08,0.35,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:48:08,0.16,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:48:08,-0.4,negative
"RT @SteffAureus: They can honestly use Robin Arryn's glow up for an infomercial about the advantages of breast feeding. 😂

Ctto
#GameOfThro…",2019-05-20 12:48:08,0.6,positive
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:48:08,-0.5,negative
"RT @richeisen: All said, @GameOfThrones provided me with years of thrills and unforgettable television viewing nights and to the creators a…",2019-05-20 12:48:08,0.8,positive
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:48:08,-0.5,negative
People: wtf ru talking about Game of Thrones is the greatest most detail oriented and nuanced storytelling on tv ho… https://t.co/JIMOw0PpXv,2019-05-20 12:48:08,0.15,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:48:09,0.3,negative
RT @MMAGreg1: The Game of Thrones graphic designer who was given 1 week to CGI Jon Snow petting his dog to make Twitter happy. #GameofThron…,2019-05-20 12:48:09,0.13333333333333333,negative
"game of thrones ending is bad, uber bad. I cannot believe how they ruined Daenerys' character in two episodes. WTF writers??? #GameOfThrones",2019-05-20 12:48:09,-0.575,negative
This was so sooo good,2019-05-20 12:48:09,0.7,positive
RT @MutantDiary: #GameOfThrones thank you for the greatest television show on earth.... &amp; a special thank you for introducing us to Sophie…,2019-05-20 12:48:09,0.6785714285714286,positive
"RT @malaikah90: ABSOLUTELY NO ONE:

SANSA: BRAN’S DICK DOESNT WORK 

#GameOfThrones   #BranStark https://t.co/sGWoJpqoQc",2019-05-20 12:48:09,-0.1,negative
"RT @DrDivyaChopra: GOT fans right now!
#GameOfThrones https://t.co/7uMDtpi8E9",2019-05-20 12:48:10,0.3571428571428571,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:48:10,-0.5,negative
RT @danyskylo: this shot is insanely powerful #gameofthrones https://t.co/XBSDinuozB,2019-05-20 12:48:10,0.3,negative
"RT @IamAhmedAshour: ""I freed my brother, And you slaughtered a city.” 
- The Great Tyrion Lannister 
#GameOfThrones 
#Tyrion https://t.co/H…",2019-05-20 12:48:10,0.8,positive
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:48:10,-0.5,negative
RT @Black_B3arr: Not to exaggerate but this is the greatest shot in the entire series. #GameOfThrones  https://t.co/N3y852t85I,2019-05-20 12:48:10,0.5,neutral
"RT @GBauzile: This episode was written and directed by Catelyn Stark. Sansa is queen, Arya is doing her thing, Bran is king and Jon the bas…",2019-05-20 12:48:10,-0.2,negative
RT @chumba_arnold: Good boy Ghost finally got the love he deserved. My happy ending for #GameOfThrones https://t.co/tay7wMIBqJ,2019-05-20 12:48:10,0.5,neutral
"RT @connorpfam: The only part that mattered. 

#GameOfThrones #GameOfThronesFinale https://t.co/VDJlBKIvpb",2019-05-20 12:48:10,0.0,negative
RT @NomanRasheed170: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we cou…,2019-05-20 12:48:10,0.10714285714285714,negative
"RT @thefraudbrahmin: Jon Snow has the absolute worst character arc.Peaked at wrong time and went to gutter in last few episodes. 
From a gr…",2019-05-20 12:48:10,-0.3,negative
RT @alissacaliente: god just go write fanfic like normal people https://t.co/ehdCpIY1MH,2019-05-20 12:48:11,0.15,negative
"It's not exactly our happy ending, but they got what they all want in the end. What they truly want. #GameofThrones",2019-05-20 12:48:11,0.3375,negative
RT @HireMeImFunny: Behind every king is a woman who dragged him around on a sled for three years never to be heard from again #GameofThrone…,2019-05-20 12:48:11,-0.4,negative
RT @cbouzy: Arya went from ruthless assassin to Dora the Explorer. #gameofthrones,2019-05-20 12:48:11,-1.0,negative
RT @aishahahalmao: Game of Thrones started with the Starks being betrayed and used. But in the end they won and how beautifully did they wi…,2019-05-20 12:48:11,0.22499999999999998,negative
RT @BlondedJacob: Whatever your thoughts on the final season one thing is for certain. This man did one hell of a performance and we couldn…,2019-05-20 12:48:11,0.10714285714285714,negative
"RT @thronesfacts: ‘You have your Needle?’

‘Right here’

#GameofThrones  https://t.co/SpIIrBtLf5",2019-05-20 12:48:11,0.2857142857142857,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:48:11,0.0,negative
"RT @KWestSavali: Try not to kill any innocent, unarmed Black people tonight. https://t.co/AF9MtTFgCu",2019-05-20 12:48:11,0.16666666666666669,negative
RT @sketchyjk: ser davos changing from an illiterate man to someone who corrects grammar is the only valid character development in #GameOf…,2019-05-20 12:48:11,0.0,negative
"RT @aayyllaarr: Yeah ZAHLASIZ GADA!
you ruined all the 8 year and a great story with your fucking stupid writers and nothing else matters A…",2019-05-20 12:48:11,5.551115123125783e-17,negative
"RT @hamzasaleemkhan: Whatever your thoughts on the final season, 1 thing is for certain. This man did one hell of a performance &amp; we couldn…",2019-05-20 12:48:11,0.10714285714285714,negative
RT @emiliacIarked: drogon said FUCK the iron throne. if daenerys can’t have it then NO ONE CAN #gameofthrones https://t.co/ih7ZoSL3N3,2019-05-20 12:48:12,-0.4,negative
"Sad im losing two stark in a row. Tony and sansa. 
Farewell #GameOfThrones 💔 https://t.co/bGy5G0kIge",2019-05-20 12:48:11,-0.35,negative
RT @itsNaCool: really disappointed they didn't go all out &amp; throw in a laugh track during this painful counsel scene.  #GameOfThrones https…,2019-05-20 12:48:11,-0.3833333333333333,negative
RT @ginn_emily: Why is nobody talking about this glow up wtf #GameOfThrones https://t.co/ex6W0MgPdL,2019-05-20 12:48:12,-0.5,negative
RT @targarcyn: FUCK THE WRITERS. if this has been planned for daenerys all along why couldn't they tell emilia? this is so heartbreaking i…,2019-05-20 12:48:12,-0.4,negative
"RT @udotai_j: Jamie Lannister's kingslayer level is so high, he tried to kill the king 8 seasons ago😂😂😂
#GameofThrones #GameOfThronesFinale…",2019-05-20 12:48:12,0.16,negative
"Game of thrones has the worst ending of all time. 👏👏
#GameofThrones https://t.co/bQfsv5dFxO",2019-05-20 12:48:12,-0.7,negative
Game Of Thrones remains being the greatest show in TV history... even if they fucked up with that finale. #GOT… https://t.co/z8n5biXhbr,2019-05-20 12:48:12,0.0,negative
RT @pure_blood: The only thing worth the wait was Jon petting Ghost #GameofThrones https://t.co/Gv8bf3daC2,2019-05-20 12:48:12,0.15,negative
"RT @GodSon83: A bloodthirsty, mindless dragon, that was charbroiling people's children not long ago, suddenly turns into a ivy league socio…",2019-05-20 12:48:12,-0.16874999999999998,negative
"RT @thronesfacts: George R.R. Martin says the book ending won’t be that much different than the #GameofThrones TV show ending, but there ma…",2019-05-20 12:48:12,0.0,negative
